InputID,GeneID,GO_ID,Evidence,Qualifier,GO_term,PubMed,Category
LOC5579196,5579196,GO:0006364,IEA,involved_in,rRNA processing,30032202,Process
LOC5579197,5579197,GO:0000287,IEA,enables,magnesium ion binding,22301074|30032202,Function
LOC5579197,5579197,GO:0006400,IEA,involved_in,tRNA modification,22301074|30032202,Process
LOC5579197,5579197,GO:0008193,IEA,enables,tRNA guanylyltransferase activity,22301074|30032202,Function
LOC5579200,5579200,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5579200,5579200,GO:0006338,IEA,involved_in,chromatin remodeling,30032202,Process
LOC5579201,5579201,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5579201,5579201,GO:0005739,IEA,located_in,mitochondrion,30032202,Component
LOC5579202,5579202,GO:0005769,IEA,located_in,early endosome,30032202,Component
LOC5579202,5579202,GO:0043812,IEA,enables,phosphatidylinositol-4-phosphate phosphatase activity,30032202,Function
LOC5579202,5579202,GO:0045334,IEA,located_in,clathrin-coated endocytic vesicle,30032202,Component
LOC5579202,5579202,GO:0046856,IEA,involved_in,phosphatidylinositol dephosphorylation,30032202,Process
LOC5579202,5579202,GO:2001135,IEA,involved_in,regulation of endocytic recycling,30032202,Process
LOC5579205,5579205,GO:0000256,IEA,involved_in,allantoin catabolic process,22301074|30032202,Process
LOC5579205,5579205,GO:0004037,IEA,enables,allantoicase activity,22301074|30032202,Function
LOC5579206,5579206,GO:0000159,IEA,part_of,protein phosphatase type 2A complex,22301074|30032202,Component
LOC5579206,5579206,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5579206,5579206,GO:0005829,IEA,located_in,cytosol,30032202,Component
LOC5579206,5579206,GO:0019888,IEA,enables,protein phosphatase regulator activity,22301074|30032202,Function
LOC5579206,5579206,GO:0070262,IEA,involved_in,peptidyl-serine dephosphorylation,30032202,Process
LOC5579208,5579208,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5579210,5579210,GO:0005509,IEA,enables,calcium ion binding,22301074,Function
LOC5579210,5579210,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5579210,5579210,GO:0030178,IEA,involved_in,negative regulation of Wnt signaling pathway,30032202,Process
LOC5579212,5579212,GO:0005739,IEA,located_in,mitochondrion,30032202,Component
LOC5579212,5579212,GO:0016818,IEA,enables,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides",30032202,Function
LOC5579213,5579213,GO:0005730,IEA,located_in,nucleolus,30032202,Component
LOC5579213,5579213,GO:0030490,IEA,involved_in,maturation of SSU-rRNA,30032202,Process
LOC5579213,5579213,GO:0030692,IEA,part_of,Noc4p-Nop14p complex,30032202,Component
LOC5579213,5579213,GO:0032040,IEA,part_of,small-subunit processome,22301074|30032202,Component
LOC5579214,5579214,GO:0005524,IEA,enables,ATP binding,22301074,Function
LOC5579214,5579214,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5579214,5579214,GO:0005739,IEA,located_in,mitochondrion,30032202,Component
LOC5579214,5579214,GO:0006139,IEA,involved_in,nucleobase-containing compound metabolic process,22301074,Process
LOC5579214,5579214,GO:0019136,IEA,enables,deoxynucleoside kinase activity,22301074|30032202,Function
LOC5579216,5579216,GO:0000220,IEA,part_of,"vacuolar proton-transporting V-type ATPase, V0 domain",22301074,Component
LOC5579216,5579216,GO:0005886,IEA,located_in,plasma membrane,30032202,Component
LOC5579216,5579216,GO:0007035,IEA,involved_in,vacuolar acidification,30032202,Process
LOC5579216,5579216,GO:0016471,IEA,part_of,vacuolar proton-transporting V-type ATPase complex,30032202,Component
LOC5579216,5579216,GO:0046961,IEA,enables,"proton-transporting ATPase activity, rotational mechanism",22301074|30032202,Function
LOC5579216,5579216,GO:0051117,IEA,enables,ATPase binding,30032202,Function
LOC5579216,5579216,GO:1902600,IEA,involved_in,proton transmembrane transport,22301074|30032202,Process
LOC5579217,5579217,GO:0005783,IEA,located_in,endoplasmic reticulum,22301074|30032202,Component
LOC5579217,5579217,GO:0005788,IEA,located_in,endoplasmic reticulum lumen,22301074,Component
LOC5579217,5579217,GO:0009306,IEA,involved_in,protein secretion,22301074,Process
LOC5579219,5579219,GO:0003676,IEA,enables,nucleic acid binding,22301074,Function
LOC5579219,5579219,GO:0005654,IEA,located_in,nucleoplasm,30032202,Component
LOC5579219,5579219,GO:0008270,IEA,enables,zinc ion binding,22301074,Function
LOC5579219,5579219,GO:0045892,IEA,involved_in,negative regulation of DNA-templated transcription,30032202,Process
LOC5579219,5579219,GO:0045893,IEA,involved_in,positive regulation of DNA-templated transcription,30032202,Process
LOC5579220,5579220,GO:0003676,IEA,enables,nucleic acid binding,22301074,Function
LOC5579220,5579220,GO:0005524,IEA,enables,ATP binding,22301074,Function
LOC5579220,5579220,GO:0016887,IEA,enables,ATP hydrolysis activity,22301074,Function
LOC5579221,5579221,GO:0005886,IEA,located_in,plasma membrane,30032202,Component
LOC5579221,5579221,GO:0006810,IEA,involved_in,transport,30032202,Process
LOC5579221,5579221,GO:0010960,IEA,involved_in,magnesium ion homeostasis,30032202,Process
LOC5579221,5579221,GO:0022857,IEA,enables,transmembrane transporter activity,30032202,Function
LOC5579222,5579222,GO:0005507,IEA,enables,copper ion binding,30032202,Function
LOC5579224,5579224,GO:0005737,IEA,located_in,cytoplasm,22301074|30032202,Component
LOC5579224,5579224,GO:0006886,IEA,involved_in,intracellular protein transport,22301074|30032202,Process
LOC5579224,5579224,GO:0007034,IEA,involved_in,vacuolar transport,30032202,Process
LOC5579227,5579227,GO:0005829,IEA,located_in,cytosol,30032202,Component
LOC5579227,5579227,GO:0047134,IEA,enables,protein-disulfide reductase [NAD(P)H] activity,30032202,Function
LOC5579229,5579229,GO:0005262,IEA,enables,calcium channel activity,22301074|30032202,Function
LOC5579229,5579229,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5579229,5579229,GO:0005783,IEA,located_in,endoplasmic reticulum,30032202,Component
LOC5579229,5579229,GO:0005789,IEA,located_in,endoplasmic reticulum membrane,22301074|30032202,Component
LOC5579229,5579229,GO:0032469,IEA,involved_in,endoplasmic reticulum calcium ion homeostasis,22301074|30032202,Process
LOC5579231,5579231,GO:0004402,IEA,enables,histone acetyltransferase activity,22301074,Function
LOC5579231,5579231,GO:0006355,IEA,involved_in,regulation of DNA-templated transcription,22301074,Process
LOC5579232,5579232,GO:0004842,IEA,enables,ubiquitin-protein transferase activity,30032202,Function
LOC5579232,5579232,GO:0043130,IEA,enables,ubiquitin binding,30032202,Function
LOC5579232,5579232,GO:0043161,IEA,involved_in,proteasome-mediated ubiquitin-dependent protein catabolic process,30032202,Process
LOC5579232,5579232,GO:0071797,IEA,part_of,LUBAC complex,30032202,Component
LOC5579232,5579232,GO:0097039,IEA,involved_in,protein linear polyubiquitination,30032202,Process
LOC5579234,5579234,GO:0003723,IEA,enables,RNA binding,22301074,Function
LOC5579236,5579236,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5579236,5579236,GO:0045505,IEA,enables,dynein intermediate chain binding,30032202,Function
LOC5579236,5579236,GO:0051087,IEA,enables,protein-folding chaperone binding,30032202,Function
LOC5579236,5579236,GO:0070286,IEA,involved_in,axonemal dynein complex assembly,30032202,Process
LOC5579237,5579237,GO:0005576,IEA,located_in,extracellular region,22301074,Component
LOC5579241,5579241,GO:0005783,IEA,located_in,endoplasmic reticulum,30032202,Component
LOC5579241,5579241,GO:0051131,IEA,involved_in,chaperone-mediated protein complex assembly,30032202,Process
LOC5579241,5579241,GO:2000010,IEA,involved_in,positive regulation of protein localization to cell surface,30032202,Process
LOC5579242,5579242,GO:0003677,IEA,enables,DNA binding,22301074|30032202,Function
LOC5579242,5579242,GO:0003887,IEA,enables,DNA-directed DNA polymerase activity,22301074|30032202,Function
LOC5579242,5579242,GO:0005739,IEA,located_in,mitochondrion,30032202,Component
LOC5579242,5579242,GO:0005760,IEA,part_of,gamma DNA polymerase complex,22301074|30032202,Component
LOC5579242,5579242,GO:0006264,IEA,involved_in,mitochondrial DNA replication,30032202,Process
LOC5579242,5579242,GO:0008408,IEA,enables,3'-5' exonuclease activity,30032202,Function
LOC5579244,5579244,GO:0003785,IEA,enables,actin monomer binding,30032202,Function
LOC5579244,5579244,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5579244,5579244,GO:0030027,IEA,located_in,lamellipodium,30032202,Component
LOC5579244,5579244,GO:0030425,IEA,located_in,dendrite,30032202,Component
LOC5579244,5579244,GO:0030833,IEA,involved_in,regulation of actin filament polymerization,30032202,Process
LOC5579244,5579244,GO:0032433,IEA,located_in,filopodium tip,30032202,Component
LOC5579244,5579244,GO:0048813,IEA,involved_in,dendrite morphogenesis,30032202,Process
LOC5579244,5579244,GO:0051015,IEA,enables,actin filament binding,30032202,Function
LOC5579244,5579244,GO:0051489,IEA,involved_in,regulation of filopodium assembly,30032202,Process
LOC5579245,5579245,GO:0005509,IEA,enables,calcium ion binding,22301074,Function
LOC5579248,5579248,GO:0045098,IEA,located_in,type III intermediate filament,30032202,Component
LOC5579251,5579251,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5579260,5579260,GO:0003950,IEA,enables,NAD+ poly-ADP-ribosyltransferase activity,22301074,Function
LOC5579260,5579260,GO:0005635,IEA,located_in,nuclear envelope,30032202,Component
LOC5579260,5579260,GO:0016020,IEA,located_in,membrane,30032202,Component
LOC5579260,5579260,GO:0019900,IEA,enables,kinase binding,30032202,Function
LOC5579260,5579260,GO:0030968,IEA,involved_in,endoplasmic reticulum unfolded protein response,30032202,Process
LOC5579260,5579260,GO:0043539,IEA,enables,protein serine/threonine kinase activator activity,30032202,Function
LOC5579260,5579260,GO:0071782,IEA,located_in,endoplasmic reticulum tubular network,30032202,Component
LOC5579263,5579263,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5579263,5579263,GO:0006301,IEA,involved_in,DNA damage tolerance,30032202,Process
LOC5579263,5579263,GO:0070534,IEA,involved_in,protein K63-linked ubiquitination,30032202,Process
LOC5579269,5579269,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5579269,5579269,GO:0006357,IEA,involved_in,regulation of transcription by RNA polymerase II,30032202,Process
LOC5579271,5579271,GO:0004252,IEA,enables,serine-type endopeptidase activity,22301074,Function
LOC5579271,5579271,GO:0006508,IEA,involved_in,proteolysis,22301074,Process
LOC5579277,5579277,GO:0000978,IEA,enables,RNA polymerase II cis-regulatory region sequence-specific DNA binding,30032202,Function
LOC5579277,5579277,GO:0000981,IEA,enables,"DNA-binding transcription factor activity, RNA polymerase II-specific",30032202,Function
LOC5579277,5579277,GO:0006357,IEA,involved_in,regulation of transcription by RNA polymerase II,30032202,Process
LOC5579278,5579278,GO:0004066,IEA,enables,asparagine synthase (glutamine-hydrolyzing) activity,22301074|30032202,Function
LOC5579278,5579278,GO:0005829,IEA,located_in,cytosol,30032202,Component
LOC5579282,5579282,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5579282,5579282,GO:0031012,IEA,located_in,extracellular matrix,30032202,Component
LOC5579290,5579290,GO:0007015,IEA,involved_in,actin filament organization,30032202,Process
LOC5579290,5579290,GO:0008064,IEA,involved_in,regulation of actin polymerization or depolymerization,30032202,Process
LOC5579290,5579290,GO:0031209,IEA,part_of,SCAR complex,30032202,Component
LOC5579290,5579290,GO:0044877,IEA,enables,protein-containing complex binding,30032202,Function
LOC5579290,5579290,GO:0048870,IEA,involved_in,cell motility,30032202,Process
LOC5579293,5579293,GO:0000977,IEA,enables,RNA polymerase II transcription regulatory region sequence-specific DNA binding,30032202,Function
LOC5579293,5579293,GO:0000981,IEA,enables,"DNA-binding transcription factor activity, RNA polymerase II-specific",30032202,Function
LOC5579293,5579293,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5579293,5579293,GO:0006357,IEA,involved_in,regulation of transcription by RNA polymerase II,30032202,Process
LOC5579298,5579298,GO:0000184,IEA,involved_in,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",22301074,Process
LOC5579298,5579298,GO:0000290,IEA,involved_in,deadenylation-dependent decapping of nuclear-transcribed mRNA,22301074|30032202,Process
LOC5579298,5579298,GO:0000932,IEA,located_in,P-body,30032202,Component
LOC5579298,5579298,GO:0003723,IEA,enables,RNA binding,22301074,Function
LOC5579298,5579298,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5579298,5579298,GO:0030145,IEA,enables,manganese ion binding,22301074,Function
LOC5579298,5579298,GO:0140933,IEA,enables,5'-(N(7)-methylguanosine 5'-triphospho)-[mRNA] hydrolase activity,22301074,Function
LOC5579299,5579299,GO:0005576,IEA,located_in,extracellular region,22301074,Component
LOC5579299,5579299,GO:0008061,IEA,enables,chitin binding,22301074,Function
LOC5579300,5579300,GO:0004930,IEA,enables,G protein-coupled receptor activity,22301074,Function
LOC5579300,5579300,GO:0007186,IEA,involved_in,G protein-coupled receptor signaling pathway,22301074,Process
LOC5579300,5579300,GO:0016020,IEA,located_in,membrane,22301074,Component
LOC5579301,5579301,GO:0016301,IEA,enables,kinase activity,22301074,Function
LOC5579310,5579310,GO:0016020,IEA,located_in,membrane,22301074|30032202,Component
LOC5579326,5579326,GO:0005743,IEA,located_in,mitochondrial inner membrane,30032202,Component
LOC5579326,5579326,GO:0005744,IEA,part_of,TIM23 mitochondrial import inner membrane translocase complex,30032202,Component
LOC5579326,5579326,GO:0008320,IEA,enables,transmembrane protein transporter activity,30032202,Function
LOC5579326,5579326,GO:0030150,IEA,involved_in,protein import into mitochondrial matrix,30032202,Process
LOC5579328,5579328,GO:0006487,IEA,involved_in,protein N-linked glycosylation,22301074|30032202,Process
LOC5579328,5579328,GO:0008250,IEA,part_of,oligosaccharyltransferase complex,22301074|30032202,Component
LOC5579328,5579328,GO:0016020,IEA,located_in,membrane,22301074|30032202,Component
LOC5579329,5579329,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5579329,5579329,GO:0019005,IEA,part_of,SCF ubiquitin ligase complex,30032202,Component
LOC5579329,5579329,GO:0031146,IEA,involved_in,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,30032202,Process
LOC5579330,5579330,GO:0000009,IEA,enables,"alpha-1,6-mannosyltransferase activity",22301074|30032202,Function
LOC5579330,5579330,GO:0000184,IEA,involved_in,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",30032202,Process
LOC5579330,5579330,GO:0003723,IEA,enables,RNA binding,30032202,Function
LOC5579330,5579330,GO:0004376,IEA,enables,GPI mannosyltransferase activity,22301074|30032202,Function
LOC5579330,5579330,GO:0005524,IEA,enables,ATP binding,22301074,Function
LOC5579330,5579330,GO:0005622,IEA,located_in,intracellular anatomical structure,30032202,Component
LOC5579330,5579330,GO:0005789,IEA,located_in,endoplasmic reticulum membrane,30032202,Component
LOC5579330,5579330,GO:0006506,IEA,involved_in,GPI anchor biosynthetic process,22301074|30032202,Process
LOC5579330,5579330,GO:0031501,IEA,part_of,mannosyltransferase complex,30032202,Component
LOC5579333,5579333,GO:0005549,IEA,enables,odorant binding,22301074,Function
LOC5579336,5579336,GO:0004497,IEA,enables,monooxygenase activity,22301074,Function
LOC5579336,5579336,GO:0005506,IEA,enables,iron ion binding,22301074,Function
LOC5579336,5579336,GO:0016705,IEA,enables,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",22301074,Function
LOC5579336,5579336,GO:0020037,IEA,enables,heme binding,22301074,Function
LOC5579337,5579337,GO:0005886,IEA,located_in,plasma membrane,30032202,Component
LOC5579337,5579337,GO:0006751,IEA,involved_in,glutathione catabolic process,30032202,Process
LOC5579337,5579337,GO:0036374,IEA,enables,glutathione gamma-glutamate hydrolase,30032202,Function
LOC5579338,5579338,GO:0005178,IEA,enables,integrin binding,30032202,Function
LOC5579338,5579338,GO:0007160,IEA,involved_in,cell-matrix adhesion,30032202,Process
LOC5579338,5579338,GO:0007229,IEA,involved_in,integrin-mediated signaling pathway,30032202,Process
LOC5579338,5579338,GO:0008305,IEA,part_of,integrin complex,22301074|30032202,Component
LOC5579338,5579338,GO:0009897,IEA,located_in,external side of plasma membrane,30032202,Component
